period_nm,fill,gap_nm,remaining_air_gap_nm,kx_norm,mode_index,freq_thz_real,freq_thz_imag,wavelength_nm,q_value,score
550.8,0.74,143.208,111.208,0.05,8,311.8030336743474,2.406832241875572,961.480247537003,64.77456721939387,90.40570726299218
550.8,0.74,143.208,111.208,0.1,1,302.66774119477844,6.949759208466224,990.5001993822391,21.775412076584423,87.12053555903869
550.8,0.74,143.208,111.208,0.1,2,301.90965779979973,0.2803511287536137,992.9873068147965,538.449156852036,75.67585980235746
550.8,0.74,143.208,111.208,0.1,3,301.3668700726512,4.202068911304872,994.7757626036611,35.859344103315465,89.22973918667992
550.8,0.74,143.208,111.208,0.1,4,300.34096816237775,2.5036732687169407,998.1737084829493,59.98006447468557,90.39363920032727
550.8,0.74,143.208,111.208,0.1,5,299.62386328735766,1.052027945053836,1000.5626878673565,142.4029963728886,89.027496591306
550.8,0.74,143.208,111.208,0.1,6,299.18759569595807,0.27840671484198004,1002.0216824251519,537.3210841300523,84.71934360178983
550.8,0.74,143.208,111.208,0.1,7,314.5319284794894,0.2637899688520115,953.1383966303739,596.1787134065446,89.10783871497321
550.8,0.74,143.208,111.208,0.1,8,314.946183365535,1.0014191251873925,951.8847150214639,157.24993434022946,96.14938025076096
550.8,0.74,143.208,111.208,0.2,1,315.39057304048447,1.2388820358489845,950.5434963064598,127.28837932675033,98.40861612398183
550.8,0.74,143.208,111.208,0.2,2,296.8050437266986,9.641480585929084,1010.0652409264724,15.392088439189525,108.19226542596064
550.8,0.74,143.208,111.208,0.2,3,295.09861078689295,7.1283980741978485,1015.9060295153229,20.698802712424285,112.74657726385787
550.8,0.74,143.208,111.208,0.2,4,293.7575487756863,4.305620566363245,1020.5438438925768,34.113264771936166,115.21461104192512
550.8,0.74,143.208,111.208,0.2,5,292.7049377566211,0.4088301698247778,1024.2138731847156,357.97864169622403,108.67530202638244
550.8,0.74,143.208,111.208,0.2,6,292.7027280321268,2.5717613777714003,1024.2216053657519,56.90705416180036,116.66994431978772
550.8,0.74,143.208,111.208,0.2,7,291.96516485317994,1.078898954308938,1026.8089967197152,135.30700149774034,115.49579402105891
550.8,0.74,143.208,111.208,0.2,8,291.5170658529156,0.28617001121560653,1028.3873334237649,509.34244405029654,111.31723474468947
550.8,0.74,143.208,111.208,0.35,1,311.59424168791867,0.0628181324016027,962.1245128793526,2480.129779216175,73.93074305059992
550.8,0.74,143.208,111.208,0.35,2,311.6915760718215,0.4351424465725335,961.8240626782944,358.148898742134,82.63530112068776
550.8,0.74,143.208,111.208,0.35,3,297.44058308668326,10.986162012176074,1007.9070410934183,13.537056105536532,106.59179880452815
550.8,0.74,143.208,111.208,0.35,4,317.0738606973297,0.2299374925298379,945.4972331704566,689.478382165502,96.11756029053657
550.8,0.74,143.208,111.208,0.35,5,317.3147105924446,1.6984127266577325,944.7795768442958,93.41507679846494,105.51625340390025
550.8,0.74,143.208,111.208,0.35,6,293.9418921006965,1.1171537968014418,1019.9038179195609,131.55838208771738,108.71263268090264
550.8,0.74,143.208,111.208,0.35,7,293.23946115254853,9.05427980167045,1022.3469134123203,16.193417233386576,120.25352835344515
550.8,0.74,143.208,111.208,0.35,8,322.76953443200097,8.500085118412061,928.8127472363982,18.986253074857384,128.40286010910853
550.8,0.74,143.208,111.208,0.5,1,308.408287988363,5.908152116652833,972.0635588473934,26.10023251763249,83.76999738930998
550.8,0.74,143.208,111.208,0.5,2,302.08154757645804,11.244668206753634,992.4222793652146,13.432212583872664,91.14080380009082
550.8,0.74,143.208,111.208,0.5,3,300.42251102422483,8.275718056468875,997.9027769188242,18.150842559782095,95.31380902148253
550.8,0.74,143.208,111.208,0.5,4,312.061933214479,1.001048815324952,960.6825635921244,155.86749039465178,87.38988097853345
550.8,0.74,143.208,111.208,0.5,5,299.43866264957967,0.5895675957664475,1001.181528621888,253.94769386901643,87.13408588889149
550.8,0.74,143.208,111.208,0.5,6,298.52967379437956,4.498047201332305,1004.2300123454065,33.18436428434501,99.02067732298782
550.8,0.74,143.208,111.208,0.5,7,290.1753617560848,2.061202489779656,1033.1423597982764,70.3898241911945,124.6672609933656
550.8,0.74,143.208,111.208,0.5,8,289.81595107832607,0.3023021316780352,1034.4235949903864,479.3481763916116,117.61708419536544
550.8,0.74,143.208,111.208,0.75,1,306.4299008450917,1.8935301059126248,978.339441331324,80.91497988023846,72.58026936391445
550.8,0.74,143.208,111.208,0.75,2,300.0945065510762,4.282151651834712,998.9934885694922,35.04015398689804,93.5478285090543
550.8,0.74,143.208,111.208,0.75,3,316.98701622204464,6.429339200212128,945.756269682667,24.651601537183325,110.3252789245403
550.8,0.74,143.208,111.208,0.75,4,318.15746952039444,10.367645198209724,942.2769751466822,15.343767241153932,115.86370483529777
550.8,0.74,143.208,111.208,0.75,5,319.62142628548594,5.380433129499829,937.9610794059386,29.702202275599912,117.31103408045759
550.8,0.74,143.208,111.208,0.75,6,291.2114971148967,13.938891355654064,1029.4664220682116,10.44600641774756,129.27691918501165
550.8,0.74,143.208,111.208,0.75,7,291.19121679716613,6.984548038484208,1029.538120337006,20.845387217091908,126.34802066851161
550.8,0.74,143.208,111.208,0.75,8,287.71928620921847,1.704506512361213,1041.9616354184975,84.39958548783943,132.698232281718
550.8,0.74,143.208,111.208,1.0,1,304.16287615228487,12.135523142840354,985.6313229031383,12.531922710383242,84.65114582571891
550.8,0.74,143.208,111.208,1.0,2,310.4354691167768,10.462094370541172,965.7158663375118,14.836200961391201,92.57090658885848
550.8,0.74,143.208,111.208,1.0,3,311.86730015276027,4.974208981201356,961.2821153521203,31.34843161308424,93.75572647175359
550.8,0.74,143.208,111.208,1.0,4,315.4201856412931,14.269677234002259,950.4542564087338,11.052113529579332,109.11129021697144
550.8,0.74,143.208,111.208,1.0,5,295.83859961002594,4.698937293049539,1013.364917205483,31.479309167161833,108.38466527616728
550.8,0.74,143.208,111.208,1.0,6,319.6506482288465,6.360297220709176,937.8753325266855,25.128593612580048,118.12298564484506
550.8,0.74,143.208,111.208,1.0,7,290.66446438373947,10.359919447658147,1031.4038856989741,14.028316815216357,129.9338300447961
550.8,0.74,143.208,111.208,1.0,8,289.0644728662542,4.084265716807249,1037.1127763552925,35.38756938324541,131.6242690164832
