period_nm,fill,kx_norm,mode_index,freq_thz_real,freq_thz_imag,wavelength_nm,q_value,score
554.13,0.75,0.05,8,301.20398881795285,0.27632016516185054,995.3137047636976,545.0271583355615,77.94952332952926
554.13,0.75,0.1,1,302.0733910815347,0.2819323361566926,992.4490764533476,535.7196609644096,75.15970060019089
554.13,0.75,0.1,2,299.5839722528342,4.22528328189841,1000.6959175606025,35.451347550622906,95.19959008144082
554.13,0.75,0.1,3,312.6434335371242,0.265409145495595,958.8957446131735,588.983911901998,83.40322106489111
554.13,0.75,0.1,4,313.0601984629702,1.0069939254230307,957.6192038205086,155.44294288143593,90.46508608116874
554.13,0.75,0.1,5,298.5519436364447,2.5187179410241844,1004.1551039609571,59.266648871974276,96.42700024577209
554.13,0.75,0.1,6,313.743266403232,2.3902111508967563,955.5343177140827,65.63086827821094,96.29460078701081
554.13,0.75,0.1,7,297.830312284497,1.0578724816720373,1006.5881330226342,140.76853186206174,95.10307721080073
554.13,0.75,0.1,8,297.39139678705595,0.2801022569492716,1008.0737413351043,530.8621930185224,90.82392336683297
554.13,0.75,0.2,1,316.6273824529569,1.426405870548732,946.8304847087627,110.9878292673991,102.71676171704713
554.13,0.75,0.2,2,295.08802692285036,9.693726068390783,1015.9424668164512,15.220567655871298,114.11815831758841
554.13,0.75,0.2,3,293.3713183708666,7.169938395348264,1021.8874144370722,20.458426711253267,118.77869211051153
554.13,0.75,0.2,4,293.17424706024235,0.440235343663735,1022.5743256992067,332.9744547772812,107.35021653455844
554.13,0.75,0.2,5,320.27119005789206,0.2584622306703839,936.0581510494579,619.5705833444055,106.0209410539002
554.13,0.75,0.2,6,320.67762392420644,0.982955349242351,934.8717703822617,163.1191204012372,113.0031809087426
554.13,0.75,0.2,7,292.0211855961157,4.329340757437078,1026.6120157961159,33.72582593486924,121.3323898540215
554.13,0.75,0.2,8,290.9600367421236,2.5871696181097747,1030.3561319168537,56.23134152191834,122.85634747005473
554.13,0.75,0.35,1,309.75839817310253,0.06531897807479527,967.8267313109836,2371.120976650961,68.42373156276622
554.13,0.75,0.35,2,309.89635616781607,0.47509432416159275,967.3958794070345,326.141926358198,77.47005427262765
554.13,0.75,0.35,3,298.96250890626925,11.04144072268393,1002.7760975674411,13.538201961817808,101.46048768164076
554.13,0.75,0.35,4,315.31493251525745,0.2373579982129573,950.771521058533,664.218048031306,91.00537222140704
554.13,0.75,0.35,5,315.6733185151192,1.7788159148829754,949.6921038818853,88.73130599798088,100.8271273805155
554.13,0.75,0.35,6,295.0270207626519,1.2626528555179712,1016.1525450280091,116.82823963583583,105.47706669993411
554.13,0.75,0.35,7,294.10760917017916,9.284714520501574,1019.329145702352,15.838268829954885,117.33206860070447
554.13,0.75,0.35,8,324.09081095243664,0.5202540083626437,925.0260972193913,311.47363186342693,120.0396899117778
554.13,0.75,0.5,1,307.11089531669177,6.128899473839021,976.1700498800441,25.054326362145698,79.84112281673669
554.13,0.75,0.5,2,303.0949803001237,11.38595069909498,989.104001996821,13.310042714492669,87.86220750470484
554.13,0.75,0.5,3,310.74629337501625,1.0409445567450983,964.749908177354,149.26169283534202,83.5106081944841
554.13,0.75,0.5,4,301.1824964965974,8.48531157023249,995.3847301461188,17.747285647894323,92.89341075152295
554.13,0.75,0.5,5,297.9872014686069,0.5897079572291162,1006.0581680102235,252.65658858392464,92.03286173103425
554.13,0.75,0.5,6,297.20910281232193,4.521479340283794,1008.6920459812072,32.866356389639876,103.52453037865807
554.13,0.75,0.5,7,320.20083790934075,4.886392814689174,936.2638147901442,32.764541252882154,118.58214429350724
554.13,0.75,0.5,8,288.76314105511506,2.1834963113810635,1038.1950303788244,66.12402767753524,129.9914373888662
554.13,0.75,0.75,1,306.024830637353,1.9623678516093568,979.6344217416183,77.97336018993052,71.44611575694692
554.13,0.75,0.75,2,299.8265705343907,4.365617970018732,999.8862257793566,34.33953366894174,94.52828184792192
554.13,0.75,0.75,3,317.3366787887184,6.426885354359675,944.7141727969009,24.688216864912114,111.36092996667755
554.13,0.75,0.75,4,318.7704605297063,10.010339694846051,940.4649900804163,15.922060102207585,117.51501733007856
554.13,0.75,0.75,5,319.48587003032145,5.94410319542296,938.3590515960772,26.874186023244846,117.34759521365055
554.13,0.75,0.75,6,291.69228090665797,7.184447331157958,1027.76959701561,20.300258841179662,124.69458126082311
554.13,0.75,0.75,7,291.4415427109249,13.917012212773013,1028.6538261203145,10.470693646565902,128.45407158920187
554.13,0.75,0.75,8,286.9953955101462,1.6487962561358003,1044.5897832859184,87.03179499653967,135.1930038782428
554.13,0.75,1.0,1,303.97015055595637,12.455635354468505,986.2562407910268,12.202113417157237,85.39189021713267
554.13,0.75,1.0,2,311.7775573153877,10.628884791389359,961.5588132173868,14.666522567257669,96.77791523441536
554.13,0.75,1.0,3,311.90528315973427,5.155844102396,961.1650529384236,30.247741879432223,94.02801747860303
554.13,0.75,1.0,4,314.6950728794386,14.37718587685476,952.6442700768057,10.944251384620868,106.96386932276374
554.13,0.75,1.0,5,296.0685030256238,4.796792853778506,1012.5780180475797,30.86108907041985,107.68390556753195
554.13,0.75,1.0,6,320.2874973826491,6.387700076908846,936.0104919794494,25.07064307390302,119.99785328094227
554.13,0.75,1.0,7,290.04971574662574,10.386291164878427,1033.5899045041128,13.96310343808953,132.14008495143878
554.13,0.75,1.0,8,289.040435244343,4.188329324964573,1037.199026311207,34.505457047218684,131.82014846827738
